house_id	housedel_id	house_code	standard_id	city_code	bizcircle_code	resblock_id	resblock_name	building_id	building_no	floor_name	floor_ftr	bedroom_amount	parlor_amount	toilet_amount	cookroom_amount	build_size	face_code	face_ftr	face_ftr_new	build_end_year	build_end_year_ftr	build_end_year_ftr_new	is_sales_tax_ftr	is_sole_ftr	property_fee_ptr	distance_metor_code_ftr	is_school_district_ftr	fitment_type_code	fitment_ftr	total_floor_ftr	floor_scale	dealdate	dealdate_ftr	dealdate_ftr_new	realmoney	realmoney_wan	scale	uscale	balcony_amount_ftr	frame_structure	frame_structure_ftr	garden_amount_ftr	terrace_amount_ftr	balcony_area_ftr
6846886	204198774	BJCY15750123	1115032366011	110000	18335713	1111027374303	富力又一城C区	1112027394775	2	3	3	2	2	1	1	86.8	100500000005	0	1.0	2009	69	-6	1	0	2.2	0	0	112100000004	3	23	0.130434782609	20120207	145	41	1370000.0	137.0	1.65403554606	1.65403554606	1	304400000001	1	0	0	0.0
15481672	218641662	BJCY89565554	1115034048634	110000	18335713	1111027374303	富力又一城C区	1112027407800	7	8	8	2	2	1	1	86.0	100500000001;100500000007;	0	0	2010	70	-5	0	0	2.2	4	1	112100000004	3	27	0.296296296296	20150731	186	0	2250000.0	225.0	1.0	1.0	1	304400000001	1	0	0	0.0
13201810	214777530	BJCY85704503	1115033964811	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	8	8	1	0	1	1	47.0	100500000003	0	2.0	2010	70	-5	1	0	2.2	0	0	112100000004	3	18	0.444444444444	20130714	162	24	1250000.0	125.0	1.00430772155	1.00430772155	1	304400000001	1	0	0	0.0
13144019	215223417	BJCY86150399	1115034033508	110000	18335713	1111027374303	富力又一城C区	1112027438401	12	8	8	2	2	1	1	86.0	100500000001;100500000007	0	0	2011	71	-4	0	1	2.2	3	0	112100000004	3	23	0.347826086957	20140315	170	16	2590000.0	259.0	0.977399508304	0.977399508304	1	304400000001	1	0	0	0.0
13232534	213906129	BJCY84829040	1115033921140	110000	18335713	1111027374303	富力又一城C区	1112027407800	7	7	7	2	2	1	1	86.23	100500000001	0	1.0	2009	69	-6	1	0	2.2	0	0	112100000004	3	27	0.259259259259	20120916	152	34	1750000.0	175.0	1.38275042191	1.38275042191	1	304400000001	1	0	0	0.0
13016386	217868655	BJCY88792673	1115033916802	110000	18335713	1111027374303	富力又一城C区	1112027438401	12	8	8	2	1	1	1	85.01	100500000001	0	1.0	2011	71	-4	1	0	2.2	4	1	112100000004	3	23	0.347826086957	20150405	183	3	2350000.0	235.0	1.03059862492	1.03059862492	1	304400000001	1	0	0	0.0
13761026	215159619	BJCY86086592	1115029510859	110000	18335713	1111027374303	富力又一城C区	1112027394775	2	10	10	2	2	1	1	86.05	100500000005	0	1.0	2009	69	-6	1	1	2.2	0	0	112100000004	3	23	0.434782608696	20131013	165	21	2520000.0	252.0	0.939172935296	0.939172935296	1	304400000001	1	0	0	0.0
14911995	217362842	BJCY88287004	1115033980219	110000	18335713	1111027374303	富力又一城C区	1112027403608	6	8	8	2	2	1	1	87.0	100500000001;100500000007;	0	0	2010	70	-5	1	0	2.2	4	1	112100000004	3	23	0.347826086957	20141012	177	9	2540000.0	254.0	0.981917396511	0.981917396511	1	304400000001	1	0	0	0.0
15323013	218561981	BJCY89485907	1115029622175	110000	18335713	1111027374303	富力又一城C区	1112027438401	12	10	10	2	2	1	1	88.33	100500000001;100500000003;	0	2.0	2011	71	-4	3	1	2.2	5	1	112100000004	3	23	0.434782608696	20150524	184	2	2580000.0	258.0	1.02198250286	1.02198250286	1	304400000001	1	0	0	0.0
12865221	217844786	BJCY88768888	1115033871203	110000	18335713	1111027374303	富力又一城C区	1112027407800	7	7	7	2	1	1	1	86.0	100500000005;100500000007	0	0	2009	69	-6	1	1	2.2	4	1	112100000004	3	27	0.259259259259	20150322	182	4	2090000.0	209.0	1.08524116776	1.08524116776	1	304400000001	1	0	0	0.0
12894913	218268364	BJCY89192289	1115040907896	110000	18335713	1111027374303	富力又一城C区	1112027425772	9	18	18	3	2	3	1	148.22	100500000003;100500000007;	0	3.0	2010	70	-5	3	1	2.2	4	1	112100000004	3	18	0.5	20150515	184	2	4180000.0	418.0	1.02198250286	1.02198250286	2	304400000001	1	0	0	0.0
14706535	218767674	BJCY89691526	1115029917182	110000	18335713	1111027374303	富力又一城C区	1112027403608	6	1	1	2	2	1	1	89.0	100500000001;	0	1.0	2010	70	-5	3	0	2.2	4	1	112100000004	3	23	0.1	20150705	186	0	2910000.0	291.0	1.0	1.0	1	304400000001	1	0	0	0.0
14822915	218254396	BJCY89178321	1115052791113	110000	18335713	1111027374303	富力又一城C区	1112043193753	17	12	12	1	0	1	0	54.0	100500000001	0	1.0	2010	70	-5	0	1	4.5	3	0	NULL	3	19	0.631578947368	20150706	186	0	1185000.0	118.5	1.0	1.0	0	NULL	1	0	0	0
13583519	214479133	BJCY85406044	1115031943507	110000	18335713	1111027374303	富力又一城C区	1112027394775	2	3	3	2	1	1	1	86.0	100500000001	0	1.0	2005	65	-10	3	0	2.2	3	1	112100000002	2	23	0.130434782609	20130224	157	29	2200000.0	220.0	1.13351289123	1.13351289123	1	304400000001	1	0	0	0.0
4788136	200151036	BJCY00354689	1115029445590	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	10	10	1	1	1	1	47.0	100500000003	0	2.0	2009	69	-6	1	0	2.2	0	0	NULL	3	18	0.555555555556	20111218	143	43	830000.0	83.0	1.81024035089	1.81024035089	1	304400000001	1	0	0	0.0
13380570	214145430	BJCY85072341	1115031506915	110000	18335713	1111027374303	富力又一城C区	1112027439136	13	2	2	1	0	1	1	47.09	100500000003	0	2.0	2010	70	-5	0	0	4.5	4	0	112100000004	3	18	0.111111111111	20121025	153	33	920000.0	92.0	1.4078570576	1.4078570576	1	304400000001	1	0	0	0.0
13729553	214727171	BJCY85654144	1115030978762	110000	18335713	1111027374303	富力又一城C区	1112027439136	13	19	19	2	2	1	1	90.0	100500000003;100500000007	0	3.0	2010	70	-5	1	0	2.2	0	0	112100000004	3	18	1.05555555556	20130415	159	27	2110000.0	211.0	1.08437636258	1.08437636258	1	304400000001	1	0	0	0.0
13357397	214107642	BJCY85030553	1115032179611	110000	18335713	1111027374303	富力又一城C区	1112027449291	14	3	3	3	2	2	1	149.49	100500000003;100500000007	0	3.0	2010	70	-5	1	0	0.0	0	0	112100000004	3	23	0.130434782609	20121204	155	31	3180000.0	318.0	1.29651611033	1.29651611033	2	304400000001	1	0	0	0.0
13031862	213591394	BJCY84514305	1115031078431	110000	18335713	1111027374303	富力又一城C区	1112027397071	3	19	19	2	2	1	1	89.46	100500000003	0	2.0	2008	68	-7	1	0	2.2	0	0	112100000004	3	22	0.863636363636	20120828	151	35	1880000.0	188.0	1.36299157399	1.36299157399	1	304400000001	1	0	0	0.0
12889061	213377558	BJCY84300469	1115030395240	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	12	12	2	2	1	1	90.0	100500000003	0	2.0	2009	69	-6	1	0	2.2	0	0	112100000004	3	18	0.666666666667	20120306	146	40	1650000.0	165.0	1.5994457069	1.5994457069	1	304400000001	1	0	0	0.0
4902643	200277398	BJCY00497040	1115030221942	110000	18335713	1111027374303	富力又一城C区	1112027425772	9	12	12	2	2	1	1	91.0	100500000003	0	2.0	2011	71	-4	1	0	2.2	0	0	112100000004	3	18	0.666666666667	20111104	142	44	1750000.0	175.0	1.52848808932	1.52848808932	1	304400000001	1	0	0	0.0
12974663	213752323	BJCY84675234	1115034124991	110000	18335713	1111027374303	富力又一城C区	1112027439136	13	8	8	2	2	1	1	89.31	100500000003;100500000007	0	3.0	2010	70	-5	3	0	2.2	4	1	112100000004	3	18	0.444444444444	20121222	155	31	1940000.0	194.0	1.29651611033	1.29651611033	1	304400000001	1	0	0	0.0
4788069	213553703	BJCY84476614	1115034015576	110000	18335713	1111027374303	富力又一城C区	1112027439136	13	7	7	1	0	1	1	47.0	100500000003	0	2.0	2009	69	-6	0	0	2.2	0	0	112100000004	3	18	0.388888888889	20120522	148	38	850000.0	85.0	1.59132063845	1.59132063845	1	304400000001	1	0	0	0.0
9576748	209690248	BJCY36224590	1115029490724	110000	18335713	1111027374303	富力又一城C区	1112027439136	13	10	10	1	0	1	1	47.0	100500000003	0	2.0	2009	69	-6	1	0	2.2	0	0	112100000004	3	18	0.555555555556	20111204	143	43	820000.0	82.0	1.81024035089	1.81024035089	1	304400000001	1	0	0	0.0
12864436	213801272	BJCY84724183	1115033325725	110000	18335713	1111027374303	富力又一城C区	1112027401268	5	5	5	2	1	1	1	89.0	100500000001	0	1.0	2009	69	-6	1	1	2.2	5	0	112100000004	3	23	0.217391304348	20120805	151	35	1720000.0	172.0	1.36299157399	1.36299157399	1	304400000001	1	0	0	0.0
12946135	215806079	BJCY86733062	1115030869121	110000	18335713	1111027374303	富力又一城C区	1112027403608	6	18	18	2	2	1	1	86.0	100500000001;100500000007	0	0	2010	70	-5	0	1	2.2	4	0	112100000004	3	23	0.782608695652	20140217	169	17	2600000.0	260.0	0.899306650908	0.899306650908	1	304400000001	1	0	0	0.0
15091410	217839683	BJCY88763785	1115033214877	110000	18335713	1111027374303	富力又一城C区	1112027407800	7	5	5	2	2	1	1	88.97	100500000005;100500000003;	0	2.0	2009	69	-6	3	0	2.2	4	1	112100000004	3	27	0.185185185185	20150505	184	2	2420000.0	242.0	1.02198250286	1.02198250286	1	304400000001	1	0	0	0.0
10324312	214463452	BJCY85390363	1115031854125	110000	18335713	1111027374303	富力又一城C区	1112027403608	6	26	26	2	2	1	1	85.83	100500000001;100500000007	0	0	2011	71	-4	1	0	2.2	0	0	112100000004	3	23	1.13043478261	20130228	157	29	2100000.0	210.0	1.13351289123	1.13351289123	1	304400000001	1	0	0	0.0
4881140	200250470	BJCY00454112	1115031640863	110000	18335713	1111027374303	富力又一城C区	1112027403608	6	22	22	2	2	1	1	88.0	100500000001;100500000003	0	2.0	2009	69	-6	0	0	2.2	4	0	112100000004	3	23	0.95652173913	20111122	142	44	1690000.0	169.0	1.52848808932	1.52848808932	1	304400000001	1	0	0	0.0
12970747	214215944	BJCY85142855	1115030692406	110000	18335713	1111027374303	富力又一城C区	1112027394775	2	16	16	2	2	1	1	86.23	100500000001	0	1.0	2009	69	-6	1	0	2.2	0	0	112100000004	3	23	0.695652173913	20121119	154	32	1820000.0	182.0	1.30688132972	1.30688132972	1	304400000001	1	0	0	0.0
15019315	217949856	BJCY88873881	1115042697541	110000	18335713	1111027374303	富力又一城C区	1112041800386	16	25	25	2	2	1	1	90.0	100500000003;100500000007;	0	3.0	2011	71	-4	0	1	2.2	3	1	NULL	3	22	1.13636363636	20150303	182	4	2625000.0	262.5	1.08524116776	1.08524116776	1	304400000001	1	0	0	0.0
14937710	217428775	BJCY88352937	1115033861701	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	6	6	1	0	1	1	47.0	100500000003;	0	2.0	2009	69	-6	0	1	2.2	1	0	112100000004	3	18	0.333333333333	20141209	179	7	1250000.0	125.0	1.10717974126	1.10717974126	1	304400000001	1	0	0	0.0
12909934	218782023	BJCY89705875	1115030854820	110000	18335713	1111027374303	富力又一城C区	1112027439136	13	16	16	1	0	1	1	47.0	100500000003	0	2.0	2009	69	-6	3	0	2.2	4	1	112100000004	3	18	0.888888888889	20150705	186	0	1220000.0	122.0	1.0	1.0	1	304400000001	1	0	0	0.0
13378383	217890694	BJCY88814714	1115043208110	110000	18335713	1111027374303	富力又一城C区	1112041800386	16	19	19	2	2	1	1	89.22	100500000003	0	2.0	2010	70	-5	0	0	2.2	4	1	112100000004	3	22	0.863636363636	20150505	184	2	2400000.0	240.0	1.02198250286	1.02198250286	1	304400000001	1	0	0	0.0
14519836	217174822	BJCY88098984	1115033918550	110000	18335713	1111027374303	富力又一城C区	1112027397071	3	7	7	2	2	1	1	89.46	100500000009	0	2.0	2009	69	-6	0	1	2.2	4	0	112100000004	3	22	0.318181818182	20141203	179	7	2150000.0	215.0	1.10717974126	1.10717974126	1	304400000001	1	0	0	0.0
12867840	218052794	BJCY88976719	1115033861766	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	6	6	1	0	1	1	47.32	100500000003;100500000007	0	3.0	2010	70	-5	1	1	2.2	4	1	112100000004	3	18	0.333333333333	20150320	182	4	1250000.0	125.0	1.08524116776	1.08524116776	1	304400000001	1	0	0	0.0
4910882	218840798	BJCY89764560	1115030614633	110000	18335713	1111027374303	富力又一城C区	1112027438401	12	15	15	2	2	1	1	88.78	100500000003;100500000005	0	2.0	2010	70	-5	3	0	2.2	4	1	112100000004	3	23	0.652173913043	20150719	186	0	2660000.0	266.0	1.0	1.0	1	304400000001	1	0	0	0.0
15025296	218927755	BJCY89851517	1115042288760	110000	18335713	1111027374303	富力又一城C区	1112041566913	15	7	7	3	2	3	1	165.0	100500000003;100500000007;	0	3.0	2011	71	-4	0	0	2.2	4	1	NULL	3	27	0.259259259259	20150723	186	0	4710000.0	471.0	1.0	1.0	2	304400000001	1	0	0	0.0
13146540	213770034	BJCY84692945	1115043208118	110000	18335713	1111027374303	富力又一城C区	1112041800386	16	17	17	2	2	1	1	89.0	100500000003	0	2.0	2011	71	-4	1	0	2.2	0	0	112100000004	3	22	0.772727272727	20120716	150	36	1900000.0	190.0	1.50800435955	1.50800435955	1	304400000001	1	0	0	0.0
4793286	200156237	BJCY00376897	1115034166892	110000	18335713	1111027374303	富力又一城C区	1112027403608	6	8	8	2	2	1	1	90.0	100500000003	0	2.0	2010	70	-5	1	0	2.2	0	0	112100000004	3	23	0.347826086957	20120312	146	40	1660000.0	166.0	1.5994457069	1.5994457069	1	304400000001	1	0	0	0.0
13297975	216067427	BJCY86994408	1115029661282	110000	18335713	1111027374303	富力又一城C区	1112027407800	7	1	1	1	0	0	0	28.94	100500000001	0	1.0	2005	65	-10	1	1	0.5	0	0	112100000001	1	27	0.1	20140107	168	18	150000.0	15.0	0.992871066234	0.992871066234	1	304400000001	1	0	0	0.0
13506404	214355937	BJCY85282848	1115031714824	110000	18335713	1111027374303	富力又一城C区	1112027417927	8	27	27	2	2	1	1	86.23	100500000001;100500000007	0	0	2010	70	-5	1	0	2.2	0	0	112100000004	3	27	0.5	20130103	156	30	1910000.0	191.0	1.17395956682	1.17395956682	1	304400000001	1	0	0	0.0
12867840	213346812	BJCY84269723	1115033861766	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	6	6	1	0	1	1	47.32	100500000003;100500000007	0	3.0	2010	70	-5	1	1	2.2	4	1	112100000004	3	18	0.333333333333	20120318	146	40	810000.0	81.0	1.5994457069	1.5994457069	1	304400000001	1	0	0	0.0
12899988	213393464	BJCY84316375	1115034087224	110000	18335713	1111027374303	富力又一城C区	1112027399367	4	8	8	2	2	1	1	90.36	100500000003	0	2.0	2009	69	-6	1	0	2.2	0	0	112100000004	3	18	0.444444444444	20120226	145	41	1700000.0	170.0	1.65403554606	1.65403554606	1	304400000001	1	0	0	0.0
13920177	215073416	BJCY86000389	1115033921135	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	7	7	1	1	1	1	47.0	100500000003	0	2.0	2010	70	-5	1	0	0.0	0	0	112100000004	3	18	0.388888888889	20130714	162	24	1239000.0	123.9	1.00430772155	1.00430772155	1	304400000001	1	0	0	0.0
12077838	212391786	BJCY56453887	1115033035465	110000	18335713	1111027374303	富力又一城C区	1112027403608	6	5	5	2	2	1	1	86.0	100500000001;100500000007	0	0	2011	71	-4	0	0	2.2	0	0	112100000004	3	23	0.217391304348	20120324	146	40	1450000.0	145.0	1.5994457069	1.5994457069	1	304400000001	1	0	0	0.0
13809397	214867265	BJCY85794238	1115033867474	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	6	6	2	1	1	1	89.0	100500000003;100500000007	0	3.0	2003	63	-12	1	0	2.2	0	0	112100000002	2	18	0.333333333333	20130707	162	24	2350000.0	235.0	1.00430772155	1.00430772155	1	304400000001	1	0	0	0.0
13167441	213802963	BJCY84725874	1115030207801	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	11	11	1	0	1	1	47.0	100500000003	0	2.0	2003	63	-12	3	0	2.2	4	0	112100000004	3	18	0.611111111111	20120819	151	35	910000.0	91.0	1.36299157399	1.36299157399	1	304400000001	1	0	0	0.0
4787562	213916394	BJCY84839305	1115031061665	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	20	20	2	2	1	1	89.7	100500000003;100500000007	0	3.0	2010	70	-5	1	0	2.2	0	0	112100000004	3	18	1.11111111111	20120911	152	34	1750000.0	175.0	1.38275042191	1.38275042191	1	304400000001	1	0	0	0.0
14566080	216484621	BJCY87411968	1115030880037	110000	18335713	1111027374303	富力又一城C区	1112027425772	9	19	19	3	2	3	1	155.32	100500000003;100500000007;	0	3.0	2010	70	-5	1	0	2.2	4	1	112100000004	3	18	1.05555555556	20140517	172	14	4480000.0	448.0	0.977677366588	0.977677366588	2	304400000001	1	0	0	0.0
4895927	213633051	BJCY84555962	1115030841312	110000	18335713	1111027374303	富力又一城C区	1112027401268	5	17	17	2	2	1	1	85.82	100500000005;100500000007	0	0	2009	69	-6	0	0	2.2	0	0	112100000004	3	23	0.739130434783	20120529	148	38	1550000.0	155.0	1.59132063845	1.59132063845	1	304400000001	1	0	0	0.0
13084249	214503634	BJCY85430513	1115030797429	110000	18335713	1111027374303	富力又一城C区	1112027397071	3	18	18	2	2	1	1	89.46	100500000001;100500000003	0	2.0	2009	69	-6	1	0	2.2	0	0	112100000004	3	22	0.818181818182	20130220	157	29	2290000.0	229.0	1.13351289123	1.13351289123	1	304400000001	1	0	0	0.0
12885546	217765759	BJCY88689932	1115034325832	110000	18335713	1111027374303	富力又一城C区	1112027439136	13	9	9	2	2	1	1	89.64	100500000003;100500000007	0	3.0	2010	70	-5	0	0	2.2	4	1	112100000004	3	18	0.5	20150403	183	3	2130000.0	213.0	1.03059862492	1.03059862492	1	304400000001	1	0	0	0.0
13029753	217859206	BJCY88783316	1115030933150	110000	18335713	1111027374303	富力又一城C区	1112027383026	1	20	20	2	2	1	1	89.84	100500000001;100500000003	0	2.0	2010	70	-5	1	1	2.2	1	1	112100000004	3	18	1.11111111111	20150407	183	3	2650000.0	265.0	1.03059862492	1.03059862492	1	304400000001	1	0	0	0.0
14884816	218634045	BJCY89557937	1115031753950	110000	18335713	1111027374303	富力又一城C区	1112027394775	2	26	26	2	2	1	1	86.8	100500000005	0	1.0	2009	69	-6	3	0	2.2	5	1	112100000004	3	23	1.13043478261	20150611	185	1	2200000.0	220.0	1.00491492955	1.00491492955	1	304400000001	1	0	0	0.0
14073469	215376649	BJCY86303632	1115029523813	110000	18335713	1111027374303	富力又一城C区	1112027401268	5	10	10	2	2	1	1	88.63	100500000001;100500000003	0	2.0	2005	65	-10	1	1	2.2	5	1	112100000004	3	23	0.434782608696	20130825	163	23	2640000.0	264.0	1.00915956076	1.00915956076	1	304400000001	1	0	0	0.0
13558892	214437038	BJCY85363949	1115030193377	110000	18335713	1111027374303	富力又一城C区	1112027429261	11	12	12	2	2	1	1	89.06	100500000003;100500000007	0	3.0	2003	63	-12	0	0	2.2	3	1	112100000004	3	18	0.666666666667	20130115	156	30	2100000.0	210.0	1.17395956682	1.17395956682	1	304400000001	1	0	0	0.0
13740552	214745971	BJCY85672944	1115029597595	110000	18335713	1111027374303	富力又一城C区	1112027403608	6	10	10	2	2	1	1	88.0	100500000001;100500000003	0	2.0	2010	70	-5	1	0	2.2	0	0	112100000004	3	23	0.434782608696	20130425	159	27	2450000.0	245.0	1.08437636258	1.08437636258	1	304400000001	1	0	0	0.0
12983445	213654087	BJCY84576998	1115031442269	110000	18335713	1111027374303	富力又一城C区	1112027407800	7	21	21	2	1	1	1	89.0	100500000005;100500000007;	0	0	2008	68	-7	3	0	2.2	2	1	112100000004	3	27	0.777777777778	20120625	149	37	1650000.0	165.0	1.43668689371	1.43668689371	1	304400000001	1	0	0	0.0
6004588	202583558	BJCY02075895	1115033774976	110000	18335713	1111027374303	富力又一城C区	1112027417927	8	6	6	2	2	1	1	87.0	100500000005	0	1.0	2009	69	-6	1	0	2.2	0	0	112100000004	3	27	0.222222222222	20120226	145	41	1400000.0	140.0	1.65403554606	1.65403554606	1	304400000001	1	0	0	0.0
12676306	214290285	BJCY85217196	1115033124074	110000	18335713	1111027374303	富力又一城C区	1112027439136	13	5	5	1	0	1	1	47.0	100500000003	0	2.0	2010	70	-5	1	0	2.2	0	0	112100000004	3	18	0.277777777778	20121224	155	31	1000000.0	100.0	1.29651611033	1.29651611033	1	304400000001	1	0	0	0.0
14149174	216195093	BJCY87122070	1115042697750	110000	18335713	1111027374303	富力又一城C区	1112041800386	16	2	2	2	1	1	1	89.0	100500000003;100500000007	0	3.0	2005	65	-10	1	0	2.2	4	1	112100000004	3	22	0.0909090909091	20140216	169	17	2950000.0	295.0	0.899306650908	0.899306650908	1	304400000001	1	0	0	0.0
14664181	217087712	BJCY88011874	1115042288995	110000	18335713	1111027374303	富力又一城C区	1112041566913	15	18	18	2	1	1	1	89.96	100500000003;	0	2.0	2005	65	-10	1	0	2.2	2	1	NULL	3	27	0.666666666667	20140808	175	11	2700000.0	270.0	0.987954984839	0.987954984839	1	304400000001	1	0	0	0.0
14234321	215717519	BJCY86644502	1115029634090	110000	18335713	1111027374303	富力又一城C区	1112027403608	6	10	10	2	2	1	1	85.43	100500000001	0	1.0	2010	70	-5	1	1	2.2	0	0	112100000004	3	23	0.434782608696	20131027	165	21	2630000.0	263.0	0.939172935296	0.939172935296	1	304400000001	1	0	0	0.0
10187308	218069922	BJCY88993847	1115030671538	110000	18335713	1111027374303	富力又一城C区	1112027401268	5	15	15	2	2	1	1	85.82	100500000005;100500000007	0	0	2011	71	-4	1	1	2.2	4	1	112100000004	3	23	0.652173913043	20150322	182	4	2090000.0	209.0	1.08524116776	1.08524116776	1	304400000001	1	0	0	0.0
14905633	217347302	BJCY88271464	1115033188060	110000	18335713	1111027374303	富力又一城C区	1112027401268	5	5	5	2	2	1	1	89.0	100500000003;	0	2.0	2009	69	-6	1	1	2.2	4	1	112100000004	3	23	0.217391304348	20150113	180	6	2310000.0	231.0	1.0547133647	1.0547133647	1	304400000001	1	0	0	0.0
13913344	217233021	BJCY88157183	1115053389655	110000	18335713	1111027374303	富力又一城C区	1112027438401	12	27	27	2	2	1	1	86.0	100500000005;100500000007	0	0	2011	71	-4	1	0	2.2	4	0	112100000004	3	23	1.17391304348	20150308	182	4	2050000.0	205.0	1.08524116776	1.08524116776	0	NULL	1	0	0	0
14570408	218765733	BJCY89689585	1115031442267	110000	18335713	1111027374303	富力又一城C区	1112027417927	8	21	21	2	1	1	1	87.0	100500000005;100500000007;	0	0	2010	70	-5	0	0	2.2	5	1	112100000004	3	27	0.777777777778	20150630	185	1	2270000.0	227.0	1.00491492955	1.00491492955	1	304400000001	1	0	0	0.0
15312328	218332785	BJCY89256711	1115030726072	110000	18335713	1111027374303	富力又一城C区	1112027399367	4	17	17	3	2	2	1	148.0	100500000003;100500000007;	0	3.0	2009	69	-6	3	0	2.2	3	1	112100000004	3	18	0.944444444444	20150628	185	1	4150000.0	415.0	1.00491492955	1.00491492955	2	304400000001	1	0	0	0.0
13389085	214159677	BJCY85086588	1115030336213	110000	18335713	1111027374303	富力又一城C区	1112027417927	8	11	11	2	2	1	1	87.1	100500000005;100500000007	0	0	2009	69	-6	1	0	2.2	0	0	112100000004	3	27	0.407407407407	20121120	154	32	1810000.0	181.0	1.30688132972	1.30688132972	1	304400000001	1	0	0	0.0
4887103	200258882	BJCY00477516	1115031774620	110000	18335713	1111027374303	富力又一城C区	1112027449291	14	26	26	3	2	3	1	167.0	100500000003;100500000007	0	3.0	2009	69	-6	1	0	2.2	0	0	112100000004	3	22	1.18181818182	20111004	141	45	3100000.0	310.0	1.38693730355	1.38693730355	0	NULL	1	0	0	0
14200869	215644700	BJCY86571683	1115033124080	110000	18335713	1111027374303	富力又一城C区	1112027394775	2	5	5	2	1	1	1	86.0	100500000001	0	1.0	2005	65	-10	0	0	2.2	4	1	112100000004	3	23	0.217391304348	20131204	167	19	2500000.0	250.0	0.947642181372	0.947642181372	1	304400000001	1	0	0	0.0
15184307	218102129	BJCY89026054	1115034189994	110000	18335713	1111027374303	富力又一城C区	1112027407800	7	8	8	2	2	1	1	86.26	100500000005;	0	1.0	2010	70	-5	3	0	2.2	4	1	112100000004	3	27	0.296296296296	20150607	185	1	2235000.0	223.5	1.00491492955	1.00491492955	1	304400000001	1	0	0	0.0
13198747	213854307	BJCY84777218	1115031048172	110000	18335713	1111027374303	富力又一城C区	1112027399367	4	19	19	3	2	2	1	146.88	100500000003;100500000007	0	3.0	2010	70	-5	3	0	2.2	4	1	112100000004	3	18	1.05555555556	20130225	157	29	3600000.0	360.0	1.13351289123	1.13351289123	2	304400000001	1	0	0	0.0
12877678	217165285	BJCY88089447	1115034152481	110000	18335713	1111027374303	富力又一城C区	1112027403608	6	9	9	2	2	1	1	85.83	100500000001;100500000007	0	0	2011	71	-4	0	0	2.2	1	0	112100000004	3	23	0.391304347826	20141116	178	8	2165000.0	216.5	1.01054569457	1.01054569457	1	304400000001	1	0	0	0.0
14421396	218745165	BJCY89669057	1115042697576	110000	18335713	1111027374303	富力又一城C区	1112041800386	16	17	17	2	2	1	1	89.0	100500000003;100500000007;	0	3.0	2005	65	-10	3	1	2.2	2	1	NULL	3	22	0.772727272727	20150704	186	0	2750000.0	275.0	1.0	1.0	1	304400000001	1	0	0	0.0
14995786	218616312	BJCY89540204	1115041135819	110000	18335713	1111027374303	富力又一城C区	1112027425772	9	19	19	2	2	1	1	90.6	100500000003;	0	2.0	2011	71	-4	3	0	2.2	5	1	NULL	3	18	1.05555555556	20150530	184	2	2735000.0	273.5	1.02198250286	1.02198250286	1	304400000001	1	0	0	0.0
12778699	213826651	BJCY84749562	1115031058280	110000	18335713	1111027374303	富力又一城C区	1112027403608	6	18	18	2	2	1	1	88.0	100500000003	0	2.0	2011	71	-4	1	0	2.2	0	0	112100000004	3	23	0.782608695652	20120809	151	35	1870000.0	187.0	1.36299157399	1.36299157399	1	304400000001	1	0	0	0.0
13767093	218129505	BJCY89053430	1115042697446	110000	18335713	1111027374303	富力又一城C区	1112041800386	16	21	21	2	1	1	1	89.0	100500000003;100500000007	0	3.0	2010	70	-5	1	1	2.2	5	0	112100000004	3	22	0.954545454545	20150317	182	4	2725000.0	272.5	1.08524116776	1.08524116776	1	304400000001	1	0	0	0.0
7671312	214275199	BJCY85202110	1115034357137	110000	18335713	1111027374303	富力又一城C区	1112027401268	5	9	9	2	2	1	1	88.12	100500000003;100500000005	0	2.0	2009	69	-6	1	0	2.2	0	0	112100000004	3	23	0.391304347826	20130130	156	30	2200000.0	220.0	1.17395956682	1.17395956682	1	304400000001	1	0	0	0.0
4788223	216920170	BJCY87844332	1115031111692	110000	18335713	1111027374303	富力又一城C区	1112027394775	2	19	19	2	2	1	1	86.66	100500000005;100500000007	0	0	2010	70	-5	1	0	2.2	5	1	112100000004	3	23	0.826086956522	20140712	174	12	2180000.0	218.0	1.01566616952	1.01566616952	1	304400000001	1	0	0	0.0
13771218	214799509	BJCY85726482	1115042288849	110000	18335713	1111027374303	富力又一城C区	1112041566913	15	19	19	3	2	3	1	155.1	100500000003;100500000007	0	3.0	2011	71	-4	1	0	2.2	0	0	112100000004	3	27	0.703703703704	20130617	161	25	4238000.0	423.8	1.05689492943	1.05689492943	2	304400000001	1	0	0	0.0
12888706	213377054	BJCY84299965	1115029548190	110000	18335713	1111027374303	富力又一城C区	1112027439136	13	10	10	2	2	1	1	89.65	100500000003	0	2.0	2008	68	-7	3	0	2.2	4	1	112100000004	3	18	0.555555555556	20120215	145	41	1600000.0	160.0	1.65403554606	1.65403554606	1	304400000001	1	0	0	0.0
